"transaction_id","account_id","transaction_timestamp","transaction_type","transaction_direction","currency","amount","channel","merchant_category","transaction_status"
307,307,2024-02-24 17:16:09.898,bank_transfer,debit,RSD,252620.13,mobile_app,,completed
308,308,2024-11-24 13:33:30.564,refund,credit,RSD,2548.28,online_banking,,completed
386,386,2025-07-14 16:06:40.808,fee,debit,RSD,8391.45,online_banking,,completed
309,309,2025-04-28 03:45:14.326,bank_transfer,debit,RSD,49322.55,mobile_app,,completed
310,310,2026-02-22 20:37:46.844,refund,credit,RSD,20787.10,online_banking,,completed
311,311,2025-01-07 23:16:06.454,cash_withdrawal,debit,RSD,27804.83,atm,,completed
312,312,2026-03-09 20:28:31.977,refund,credit,RSD,7825.69,online_banking,,pending
313,313,2025-02-03 12:15:40.988,card_payment,debit,RSD,24007.74,pos,groceries,pending
314,314,2025-07-03 01:38:43.330,salary,credit,RSD,189324.10,bank_transfer,,completed
315,315,2026-06-18 10:25:23.632,card_payment,debit,RSD,15550.41,pos,utilities,completed
316,316,2023-09-22 00:15:19.124,bank_transfer,debit,RSD,104494.83,mobile_app,,completed
317,317,2025-01-12 20:30:09.329,bank_transfer,debit,RSD,192562.91,mobile_app,,completed
318,318,2026-07-01 19:18:57.373,fee,debit,RSD,6185.73,online_banking,,completed
319,319,2025-07-20 15:00:42.799,salary,credit,RSD,232304.69,bank_transfer,,pending
320,320,2024-10-12 09:34:53.368,refund,credit,RSD,13502.99,online_banking,,completed
321,321,2024-11-23 11:08:11.800,fee,debit,RSD,26153.61,online_banking,,completed
322,322,2025-08-15 04:24:21.372,cash_withdrawal,debit,RSD,25495.66,atm,,completed
323,323,2023-07-06 04:08:38.345,salary,credit,RSD,262048.43,bank_transfer,,completed
324,324,2024-01-13 17:11:50.718,bank_transfer,debit,RSD,47653.66,mobile_app,,completed
325,325,2026-02-03 07:48:45.693,fee,debit,RSD,28723.43,online_banking,,pending
326,326,2023-08-08 09:38:28.849,refund,credit,RSD,9831.91,online_banking,,completed
327,327,2022-03-30 07:28:46.920,cash_withdrawal,debit,RSD,12895.93,atm,,completed
328,328,2026-05-17 03:04:48.305,card_payment,debit,RSD,9576.07,pos,groceries,completed
329,329,2026-03-18 23:11:54.612,fee,debit,RSD,19215.77,online_banking,,completed
330,330,2026-01-16 19:34:55.141,refund,credit,RSD,17972.87,online_banking,,completed
331,331,2025-08-25 16:46:18.617,salary,credit,RSD,297123.39,bank_transfer,,completed
332,332,2025-10-04 20:26:55.164,fee,debit,RSD,5530.18,online_banking,,completed
333,333,2024-07-20 14:32:56.768,cash_withdrawal,debit,RSD,5847.95,atm,,completed
334,334,2025-05-15 03:08:37.901,cash_withdrawal,debit,RSD,22783.22,atm,,completed
335,335,2025-06-26 18:44:08.291,card_payment,debit,RSD,6870.07,pos,utilities,completed
336,336,2026-07-23 09:20:54.611,salary,credit,RSD,159351.66,bank_transfer,,completed
337,337,2026-03-10 10:54:36.125,card_payment,debit,RSD,26412.87,pos,fuel,completed
338,338,2024-12-13 12:11:01.289,cash_withdrawal,debit,RSD,9110.66,atm,,completed
339,339,2022-01-14 07:23:34.019,card_payment,debit,RSD,14769.64,pos,fuel,completed
340,340,2026-04-19 17:58:20.349,fee,debit,RSD,6830.70,online_banking,,completed
341,341,2022-01-15 23:39:00.998,refund,credit,RSD,27071.15,online_banking,,completed
342,342,2025-07-31 15:10:02.637,cash_withdrawal,debit,RSD,42036.90,atm,,completed
343,343,2025-11-20 06:35:05.803,fee,debit,RSD,21812.06,online_banking,,completed
344,344,2025-03-08 02:21:50.603,card_payment,debit,RSD,12865.56,pos,groceries,completed
345,345,2021-07-03 10:56:10.812,salary,credit,RSD,172808.53,bank_transfer,,completed
346,346,2026-08-03 22:00:53.188,salary,credit,RSD,271859.30,bank_transfer,,completed
347,347,2026-07-14 19:04:38.613,bank_transfer,debit,RSD,220764.81,mobile_app,,completed
348,348,2024-01-17 05:30:57.447,cash_withdrawal,debit,RSD,19626.83,atm,,completed
349,349,2026-02-07 11:40:45.099,cash_withdrawal,debit,RSD,34078.90,atm,,completed
350,350,2025-12-12 21:06:54.083,fee,debit,RSD,30013.67,online_banking,,completed
351,351,2026-03-16 18:44:05.988,bank_transfer,debit,RSD,259245.10,mobile_app,,completed
352,352,2024-05-22 10:12:20.633,fee,debit,RSD,27756.63,online_banking,,completed
353,353,2025-03-28 01:10:37.381,refund,credit,RSD,18451.25,online_banking,,completed
354,354,2024-02-16 09:37:07.559,card_payment,debit,RSD,21052.63,pos,utilities,completed
355,355,2023-09-18 03:03:41.149,salary,credit,RSD,133000.25,bank_transfer,,completed
356,356,2026-07-28 19:53:13.160,bank_transfer,debit,RSD,33772.17,mobile_app,,completed
357,357,2023-03-28 23:25:28.943,card_payment,debit,RSD,25497.95,pos,groceries,completed
358,358,2024-12-16 04:05:39.422,cash_withdrawal,debit,RSD,49529.60,atm,,completed
359,359,2023-10-14 08:17:07.067,card_payment,debit,RSD,5667.12,pos,restaurants,completed
360,360,2026-07-28 17:43:44.553,cash_withdrawal,debit,RSD,35592.34,atm,,completed
361,361,2025-02-08 09:10:55.938,refund,credit,RSD,9302.84,online_banking,,completed
362,362,2026-05-31 13:22:34.766,cash_withdrawal,debit,RSD,23947.71,atm,,completed
363,363,2025-07-26 02:06:44.013,bank_transfer,debit,RSD,27160.63,mobile_app,,completed
364,364,2025-11-16 18:09:05.495,salary,credit,RSD,264895.91,bank_transfer,,completed
365,365,2025-12-29 22:20:25.587,cash_withdrawal,debit,RSD,24064.03,atm,,completed
366,366,2020-05-01 14:05:05.618,bank_transfer,debit,RSD,280613.31,mobile_app,,completed
367,367,2025-12-08 03:18:12.068,cash_withdrawal,debit,RSD,49403.47,atm,,completed
368,368,2024-12-02 13:59:03.856,bank_transfer,debit,RSD,248776.65,mobile_app,,completed
369,369,2026-07-15 20:47:00.187,bank_transfer,debit,RSD,36900.85,mobile_app,,completed
370,370,2026-05-12 19:18:04.964,salary,credit,RSD,53349.63,bank_transfer,,completed
371,371,2026-03-04 13:09:33.960,bank_transfer,debit,RSD,166781.76,mobile_app,,completed
372,372,2025-12-03 13:20:21.107,bank_transfer,debit,RSD,91618.29,mobile_app,,completed
373,373,2026-02-28 22:13:19.768,refund,credit,RSD,6087.94,online_banking,,completed
374,374,2024-08-04 13:24:40.268,bank_transfer,debit,RSD,244336.73,mobile_app,,completed
375,375,2022-10-18 06:11:13.414,card_payment,debit,RSD,6360.34,pos,groceries,completed
376,376,2024-11-27 14:49:37.252,bank_transfer,debit,RSD,67787.78,mobile_app,,completed
377,377,2025-04-06 11:16:19.266,card_payment,debit,RSD,15944.58,pos,fuel,completed
378,378,2024-09-16 00:15:35.585,salary,credit,RSD,197433.26,bank_transfer,,completed
379,379,2024-09-14 10:07:34.566,card_payment,debit,RSD,23058.80,pos,travel,completed
380,380,2023-09-18 16:26:38.076,refund,credit,RSD,2103.23,online_banking,,completed
381,381,2026-02-21 13:49:42.657,salary,credit,RSD,245007.70,bank_transfer,,completed
382,382,2026-05-08 05:11:36.003,fee,debit,RSD,18733.47,online_banking,,completed
383,383,2026-05-13 13:09:49.656,bank_transfer,debit,RSD,83574.39,mobile_app,,completed
384,384,2026-05-17 16:07:46.558,salary,credit,RSD,181596.07,bank_transfer,,pending
385,385,2025-04-09 02:57:13.106,card_payment,debit,RSD,13389.48,pos,fuel,completed
387,387,2026-05-18 01:13:10.870,salary,credit,RSD,268087.90,bank_transfer,,completed
388,388,2025-09-22 16:10:11.641,cash_withdrawal,debit,RSD,23115.96,atm,,completed
389,389,2026-03-05 07:59:02.369,bank_transfer,debit,RSD,90838.11,mobile_app,,pending
390,390,2025-01-15 10:53:32.464,refund,credit,RSD,11382.98,online_banking,,completed
391,391,2022-05-03 00:22:05.636,bank_transfer,debit,RSD,279264.33,mobile_app,,completed
392,392,2025-11-30 03:49:57.424,refund,credit,RSD,23004.16,online_banking,,completed
393,393,2026-07-23 21:03:59.245,fee,debit,RSD,29377.92,online_banking,,completed
394,394,2025-04-29 13:29:44.577,card_payment,debit,RSD,17404.08,pos,travel,pending
395,395,2025-06-12 10:55:59.896,cash_withdrawal,debit,RSD,4490.30,atm,,completed
396,396,2026-01-12 09:49:53.456,refund,credit,RSD,7345.20,online_banking,,completed
397,397,2024-04-19 05:45:11.660,salary,credit,RSD,82479.97,bank_transfer,,completed
398,398,2026-08-01 21:41:03.353,fee,debit,RSD,26597.19,online_banking,,completed
399,399,2025-07-30 05:51:49.375,card_payment,debit,RSD,28088.43,pos,fuel,completed
400,400,2025-05-26 19:12:08.113,fee,debit,RSD,28293.77,online_banking,,completed
401,401,2026-04-16 22:42:32.109,salary,credit,RSD,169571.71,bank_transfer,,completed
402,402,2022-09-19 02:55:11.665,salary,credit,RSD,277854.49,bank_transfer,,completed
403,403,2025-11-28 21:57:29.687,refund,credit,RSD,14082.17,online_banking,,completed
404,404,2021-12-13 14:24:43.425,bank_transfer,debit,RSD,244437.55,mobile_app,,completed
405,405,2021-11-06 05:31:35.369,bank_transfer,debit,RSD,9718.25,mobile_app,,completed
406,406,2026-05-15 18:07:54.691,salary,credit,RSD,162287.91,bank_transfer,,completed
407,407,2023-11-16 17:29:24.239,salary,credit,RSD,141769.24,bank_transfer,,completed
408,408,2026-07-07 18:45:38.186,cash_withdrawal,debit,RSD,30738.76,atm,,completed
409,409,2026-07-21 12:55:03.711,salary,credit,RSD,57521.59,bank_transfer,,completed
410,410,2024-12-22 13:57:10.137,cash_withdrawal,debit,RSD,6111.06,atm,,completed
411,411,2025-09-21 19:38:07.647,fee,debit,RSD,4250.74,online_banking,,pending
412,412,2025-10-23 17:21:08.147,salary,credit,RSD,151640.45,bank_transfer,,completed
413,413,2023-04-30 20:08:41.589,salary,credit,RSD,237878.69,bank_transfer,,completed
414,414,2026-04-09 17:06:45.095,cash_withdrawal,debit,RSD,43252.60,atm,,completed
415,415,2023-09-17 13:39:25.425,bank_transfer,debit,RSD,290351.47,mobile_app,,completed
416,416,2026-06-10 04:03:08.294,fee,debit,RSD,22615.54,online_banking,,completed
417,417,2025-01-18 17:03:39.669,card_payment,debit,RSD,28787.45,pos,groceries,completed
418,418,2021-10-02 13:51:48.307,refund,credit,RSD,19330.37,online_banking,,completed
419,419,2023-09-03 20:20:57.357,cash_withdrawal,debit,RSD,27712.57,atm,,completed
420,420,2025-10-26 19:48:46.059,fee,debit,RSD,8273.88,online_banking,,completed
421,421,2026-08-04 09:37:50.611,salary,credit,RSD,106850.64,bank_transfer,,completed
422,422,2024-07-26 06:59:15.859,card_payment,debit,RSD,2282.36,pos,travel,completed
423,423,2026-02-18 12:17:33.801,card_payment,debit,RSD,1809.24,pos,restaurants,completed
424,424,2026-04-14 03:22:03.170,refund,credit,RSD,22102.35,online_banking,,completed
425,425,2025-11-03 18:58:14.248,fee,debit,RSD,8488.52,online_banking,,completed
426,426,2026-04-22 02:07:14.963,salary,credit,RSD,254461.96,bank_transfer,,completed
427,427,2025-11-26 23:03:04.677,card_payment,debit,RSD,4715.32,pos,utilities,completed
428,428,2025-01-17 06:56:25.555,refund,credit,RSD,21871.54,online_banking,,pending
429,429,2026-04-27 16:37:41.741,cash_withdrawal,debit,RSD,26179.25,atm,,completed
430,430,2026-08-07 07:44:29.773,salary,credit,RSD,269269.91,bank_transfer,,completed
431,431,2026-04-12 06:56:27.367,card_payment,debit,RSD,15842.29,pos,fuel,completed
432,432,2022-12-19 23:53:39.203,refund,credit,RSD,11278.74,online_banking,,completed
433,433,2023-10-25 10:32:23.877,refund,credit,RSD,11045.15,online_banking,,completed
434,434,2026-08-04 21:50:41.018,bank_transfer,debit,RSD,53304.45,mobile_app,,completed
435,435,2025-05-14 15:55:12.638,refund,credit,RSD,1423.79,online_banking,,completed
436,436,2025-04-25 13:17:24.609,bank_transfer,debit,RSD,4271.34,mobile_app,,completed
437,437,2025-05-18 19:21:31.255,bank_transfer,debit,RSD,158841.04,mobile_app,,completed
438,438,2026-03-29 05:02:21.629,cash_withdrawal,debit,RSD,39019.48,atm,,completed
439,439,2026-05-12 21:00:06.378,refund,credit,RSD,14683.15,online_banking,,completed
440,440,2026-07-01 08:10:55.032,refund,credit,RSD,16885.32,online_banking,,pending
441,441,2020-10-03 05:46:03.398,refund,credit,RSD,13959.27,online_banking,,pending
442,442,2024-07-24 23:58:43.342,fee,debit,RSD,13826.13,online_banking,,completed
443,443,2026-02-21 04:52:08.987,refund,credit,RSD,25898.34,online_banking,,completed
444,444,2026-06-10 14:22:53.376,salary,credit,RSD,258513.19,bank_transfer,,completed
445,445,2025-09-12 17:08:13.204,refund,credit,RSD,4258.62,online_banking,,completed
446,446,2023-11-06 20:07:06.041,salary,credit,RSD,208788.30,bank_transfer,,completed
447,447,2025-09-09 17:47:29.170,refund,credit,RSD,20650.76,online_banking,,completed
448,448,2026-06-25 00:22:45.233,cash_withdrawal,debit,RSD,43933.82,atm,,completed
449,449,2026-04-25 06:53:13.215,card_payment,debit,RSD,8824.29,pos,shopping,completed
450,450,2026-08-04 06:17:16.900,bank_transfer,debit,RSD,218440.63,mobile_app,,completed
451,451,2025-04-05 04:40:19.133,cash_withdrawal,debit,RSD,45497.54,atm,,completed
452,452,2026-08-04 20:17:31.592,cash_withdrawal,debit,RSD,25135.14,atm,,completed
453,453,2026-05-16 12:41:39.948,fee,debit,RSD,28325.63,online_banking,,completed
454,454,2025-04-17 13:14:20.356,card_payment,debit,RSD,11265.07,pos,fuel,pending
455,455,2025-11-29 21:13:25.950,card_payment,debit,RSD,8588.06,pos,travel,completed
456,456,2023-06-02 01:37:07.089,card_payment,debit,RSD,1727.07,pos,travel,completed
457,457,2023-10-05 07:36:59.325,salary,credit,RSD,125960.55,bank_transfer,,completed
458,458,2023-12-09 20:31:16.725,card_payment,debit,RSD,2268.09,pos,shopping,completed
459,459,2024-04-14 12:23:05.415,fee,debit,RSD,17950.69,online_banking,,completed
460,460,2025-10-21 09:39:27.591,card_payment,debit,RSD,5615.39,pos,utilities,pending
461,461,2023-03-02 17:04:58.124,bank_transfer,debit,RSD,98590.04,mobile_app,,completed
462,462,2026-06-22 04:05:21.150,cash_withdrawal,debit,RSD,35420.32,atm,,completed
463,463,2022-06-25 05:18:49.441,cash_withdrawal,debit,RSD,25988.41,atm,,completed
464,464,2023-04-21 15:23:14.687,cash_withdrawal,debit,RSD,27287.41,atm,,completed
465,465,2026-03-12 12:35:15.240,cash_withdrawal,debit,RSD,4611.77,atm,,completed
466,466,2025-08-18 14:26:05.172,fee,debit,RSD,4294.58,online_banking,,completed
467,467,2022-09-17 23:46:24.631,card_payment,debit,RSD,29098.17,pos,shopping,completed
468,468,2026-08-07 02:19:32.905,cash_withdrawal,debit,RSD,16555.98,atm,,completed
469,469,2026-01-24 19:56:03.726,salary,credit,RSD,213897.10,bank_transfer,,completed
470,470,2024-01-02 13:56:56.877,fee,debit,RSD,24558.31,online_banking,,completed
471,471,2024-06-22 11:39:28.872,refund,credit,RSD,24174.63,online_banking,,completed
472,472,2021-04-03 07:54:33.491,card_payment,debit,RSD,4550.33,pos,fuel,completed
473,473,2026-07-22 05:43:12.969,refund,credit,RSD,13275.04,online_banking,,completed
474,474,2024-10-22 15:01:02.912,fee,debit,RSD,15920.61,online_banking,,completed
475,475,2024-02-20 22:53:24.224,fee,debit,RSD,18113.47,online_banking,,pending
476,476,2026-06-05 10:30:53.761,bank_transfer,debit,RSD,133953.39,mobile_app,,completed
477,477,2026-07-18 14:57:13.200,fee,debit,RSD,29413.14,online_banking,,completed
478,478,2025-04-20 20:58:39.288,salary,credit,RSD,56437.12,bank_transfer,,completed
479,479,2026-07-05 17:26:40.723,salary,credit,RSD,141604.35,bank_transfer,,completed
480,480,2025-06-07 15:23:36.640,salary,credit,RSD,180810.84,bank_transfer,,completed
481,481,2026-05-20 08:26:31.361,card_payment,debit,RSD,21021.08,pos,fuel,completed
482,482,2025-06-28 10:47:25.400,cash_withdrawal,debit,RSD,48237.77,atm,,completed
483,483,2024-11-28 20:31:25.951,refund,credit,RSD,619.01,online_banking,,completed
484,484,2026-02-13 14:39:02.728,cash_withdrawal,debit,RSD,34427.12,atm,,completed
485,485,2024-09-11 08:13:12.211,salary,credit,RSD,226759.25,bank_transfer,,completed
486,486,2026-01-06 05:21:41.696,bank_transfer,debit,RSD,207548.19,mobile_app,,completed
487,487,2025-10-11 15:30:37.049,fee,debit,RSD,12214.90,online_banking,,completed
488,488,2025-06-14 17:20:19.398,cash_withdrawal,debit,RSD,32646.24,atm,,completed
489,489,2022-10-31 01:30:40.796,cash_withdrawal,debit,RSD,33584.71,atm,,completed
490,490,2026-07-13 02:24:00.251,fee,debit,RSD,16360.59,online_banking,,pending
491,491,2026-03-11 02:09:47.948,bank_transfer,debit,RSD,132070.94,mobile_app,,completed
492,492,2025-06-26 03:33:21.855,fee,debit,RSD,25295.07,online_banking,,completed
493,493,2024-09-20 06:49:09.715,bank_transfer,debit,RSD,72833.59,mobile_app,,completed
494,494,2021-04-15 22:06:09.079,cash_withdrawal,debit,RSD,32190.69,atm,,completed
495,495,2025-04-27 21:00:20.667,refund,credit,RSD,27719.62,online_banking,,completed
496,496,2026-05-26 17:48:29.493,cash_withdrawal,debit,RSD,1957.21,atm,,completed
497,497,2026-05-22 15:57:26.647,fee,debit,RSD,21338.83,online_banking,,completed
498,498,2025-09-16 09:51:25.250,bank_transfer,debit,RSD,221699.59,mobile_app,,pending
499,499,2023-12-25 10:33:45.360,card_payment,debit,RSD,20148.51,pos,travel,completed
500,500,2026-07-12 21:43:47.427,refund,credit,RSD,28862.57,online_banking,,completed
501,501,2026-08-04 06:37:41.987,bank_transfer,debit,RSD,96380.46,mobile_app,,completed
502,502,2025-09-05 19:13:48.288,cash_withdrawal,debit,RSD,10394.39,atm,,completed
503,503,2025-12-19 18:18:36.038,salary,credit,RSD,103964.07,bank_transfer,,completed
504,504,2025-04-24 03:16:41.388,fee,debit,RSD,22889.20,online_banking,,completed
505,505,2026-05-01 19:18:50.377,cash_withdrawal,debit,RSD,49754.13,atm,,completed
506,506,2026-04-23 17:14:09.317,cash_withdrawal,debit,RSD,46032.57,atm,,completed
507,507,2026-02-17 15:08:45.803,refund,credit,RSD,353.28,online_banking,,completed
508,508,2025-07-28 11:52:03.063,salary,credit,RSD,276079.30,bank_transfer,,completed
509,509,2026-04-20 19:07:44.310,bank_transfer,debit,RSD,149805.53,mobile_app,,completed
510,510,2025-05-15 03:10:42.211,salary,credit,RSD,263004.59,bank_transfer,,completed
511,511,2026-02-11 08:16:12.846,bank_transfer,debit,RSD,273685.95,mobile_app,,completed
512,512,2024-09-05 05:45:19.899,bank_transfer,debit,RSD,51924.06,mobile_app,,completed
513,513,2026-06-12 23:27:21.715,card_payment,debit,RSD,3868.33,pos,utilities,completed
514,514,2023-08-18 09:07:12.795,cash_withdrawal,debit,RSD,11725.63,atm,,completed
515,515,2025-02-16 12:51:51.198,cash_withdrawal,debit,RSD,33159.43,atm,,completed
516,516,2026-07-03 20:01:35.293,refund,credit,RSD,23972.91,online_banking,,completed
517,517,2025-07-03 01:24:26.746,bank_transfer,debit,RSD,92507.57,mobile_app,,completed
518,518,2026-03-23 20:31:57.475,fee,debit,RSD,11453.84,online_banking,,completed
519,519,2025-08-06 17:46:02.662,refund,credit,RSD,23338.68,online_banking,,completed
520,520,2026-07-10 14:40:36.146,cash_withdrawal,debit,RSD,548.43,atm,,completed
521,521,2024-08-14 02:41:34.947,cash_withdrawal,debit,RSD,3657.10,atm,,completed
522,522,2025-12-03 07:59:26.678,salary,credit,RSD,111300.54,bank_transfer,,completed
523,523,2026-03-10 11:26:19.647,bank_transfer,debit,RSD,271215.89,mobile_app,,completed
524,524,2026-05-06 12:37:27.862,bank_transfer,debit,RSD,255241.35,mobile_app,,completed
525,525,2025-01-01 02:53:50.324,fee,debit,RSD,4367.63,online_banking,,completed
526,526,2026-04-28 16:39:58.436,bank_transfer,debit,RSD,159380.69,mobile_app,,completed
527,527,2026-02-11 22:12:23.695,refund,credit,RSD,12453.09,online_banking,,completed
528,528,2024-12-13 01:14:24.645,card_payment,debit,RSD,18874.04,pos,utilities,completed
529,529,2025-11-25 14:10:19.262,card_payment,debit,RSD,5475.45,pos,groceries,completed
530,530,2026-06-25 11:42:39.901,fee,debit,RSD,5500.77,online_banking,,completed
531,531,2022-09-14 00:14:37.342,card_payment,debit,RSD,23159.11,pos,groceries,completed
532,532,2025-04-23 11:50:18.948,cash_withdrawal,debit,RSD,31517.88,atm,,completed
533,533,2022-09-12 05:02:07.015,bank_transfer,debit,RSD,202251.09,mobile_app,,completed
534,534,2023-09-16 10:46:17.719,bank_transfer,debit,RSD,135985.35,mobile_app,,completed
535,535,2024-10-06 20:37:52.126,salary,credit,RSD,173048.75,bank_transfer,,completed
536,536,2025-02-13 05:22:26.476,cash_withdrawal,debit,RSD,13143.05,atm,,completed
